customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1780824451','5','M','28007','M348934600','28007','es_transportation',68.68,0
'C1651395634','5','M','28007','M348934600','28007','es_transportation',40.07,0
'C2030175121','1','F','28007','M348934600','28007','es_transportation',28.23,0
'C770308839','1','M','28007','M1535107174','28007','es_wellnessandbeauty',43.13,0
'C1975392482','2','F','28007','M348934600','28007','es_transportation',4.81,0
'C1557448113','4','F','28007','M855959430','28007','es_hyper',52.66,0
'C1558803570','3','F','28007','M1823072687','28007','es_transportation',17.31,0
'C918659260','3','F','28007','M348934600','28007','es_transportation',0.24,0
'C1487874353','4','M','28007','M348934600','28007','es_transportation',15.99,0
'C1297995542','4','F','28007','M348934600','28007','es_transportation',9.82,0
'C761606185','2','M','28007','M348934600','28007','es_transportation',45.12,0
'C1887473486','2','F','28007','M348934600','28007','es_transportation',11.67,0
'C1791559714','3','F','28007','M348934600','28007','es_transportation',23.78,0
'C133401060','1','F','28007','M348934600','28007','es_transportation',26.22,0
'C1986443469','2','M','28007','M348934600','28007','es_transportation',41.36,0
'C1715338428','2','M','28007','M348934600','28007','es_transportation',31.54,0
'C1791903269','3','F','28007','M348934600','28007','es_transportation',37.62,0
'C1349086787','3','M','28007','M348934600','28007','es_transportation',0.37,0
'C1440755608','1','M','28007','M348934600','28007','es_transportation',49.06,0
'C1722987449','3','M','28007','M348934600','28007','es_transportation',33.11,0
'C1396527012','3','F','28007','M348934600','28007','es_transportation',41.56,0
'C1382480007','4','F','28007','M348934600','28007','es_transportation',18.25,0
'C1992803690','2','F','28007','M85975013','28007','es_food',63.91,0
'C1943207086','5','F','28007','M348934600','28007','es_transportation',18.44,0
'C399777042','2','M','28007','M348934600','28007','es_transportation',71.49,0
'C1593769010','1','M','28007','M348934600','28007','es_transportation',11.41,0
'C257361511','4','M','28007','M348934600','28007','es_transportation',46.44,0
'C109634232','2','F','28007','M1823072687','28007','es_transportation',47.5,0
'C1255643141','1','F','28007','M348934600','28007','es_transportation',1.26,0
'C1876642037','4','M','28007','M348934600','28007','es_transportation',11.99,0
'C60324613','3','M','28007','M547558035','28007','es_fashion',155.48,0
'C1792734476','1','F','28007','M348934600','28007','es_transportation',31.34,0
'C1644158733','3','M','28007','M348934600','28007','es_transportation',39.22,0
'C815186263','2','M','28007','M1823072687','28007','es_transportation',13.38,0
'C2044070952','2','F','28007','M1823072687','28007','es_transportation',16.45,0
'C2007043031','5','F','28007','M85975013','28007','es_food',63.12,0
'C1475317372','1','F','28007','M348934600','28007','es_transportation',60.45,0
'C1938976805','2','M','28007','M1823072687','28007','es_transportation',43.92,0
'C199512926','4','M','28007','M1823072687','28007','es_transportation',10.08,0
'C1354206365','2','M','28007','M348934600','28007','es_transportation',20.94,0
'C1507237884','2','F','28007','M209847108','28007','es_wellnessandbeauty',38,0
'C1006176917','2','M','28007','M348934600','28007','es_transportation',12.05,0
'C1418322275','1','M','28007','M1823072687','28007','es_transportation',21.23,0
'C1394931354','4','M','28007','M151143676','28007','es_barsandrestaurants',45.77,0
'C1855338494','4','M','28007','M348934600','28007','es_transportation',6.73,0
'C823379702','5','M','28007','M348934600','28007','es_transportation',27.31,0
'C2100466386','2','F','28007','M348934600','28007','es_transportation',30.1,0
'C251449240','3','F','28007','M855959430','28007','es_hyper',35.8,0
'C510046708','6','F','28007','M480139044','28007','es_health',204.21,0
'C1374336520','2','M','28007','M348934600','28007','es_transportation',6.05,0
'C1101722853','6','F','28007','M348934600','28007','es_transportation',3.44,0
'C906611945','2','M','28007','M348934600','28007','es_transportation',69.87,0
'C1979396384','2','F','28007','M348934600','28007','es_transportation',14.76,0
'C1098443227','1','M','28007','M348934600','28007','es_transportation',20.45,0
'C1439299369','3','M','28007','M348934600','28007','es_transportation',23.78,0
'C416655198','2','F','28007','M348934600','28007','es_transportation',70.2,0
'C1164613439','2','M','28007','M1823072687','28007','es_transportation',31.71,0
'C17589297','4','F','28007','M1888755466','28007','es_otherservices',62.57,0
'C1660830591','1','F','28007','M348934600','28007','es_transportation',24.27,0
'C1132565589','4','F','28007','M348934600','28007','es_transportation',43.73,0
'C200511130','2','M','28007','M1823072687','28007','es_transportation',19.92,0
'C129566217','4','M','28007','M855959430','28007','es_hyper',42.15,0
'C232517457','5','F','28007','M151143676','28007','es_barsandrestaurants',15.29,0
'C602373594','2','F','28007','M348934600','28007','es_transportation',54.48,0
'C323996741','4','M','28007','M1888755466','28007','es_otherservices',20.57,0
'C1194320883','4','F','28007','M348934600','28007','es_transportation',15.44,0
'C692102449','2','F','28007','M348934600','28007','es_transportation',57.57,0
'C227356089','2','F','28007','M348934600','28007','es_transportation',37.25,0
'C284165615','3','F','28007','M348934600','28007','es_transportation',14.76,0
'C1798653291','5','M','28007','M348934600','28007','es_transportation',22.25,0
'C1855857061','4','F','28007','M209847108','28007','es_wellnessandbeauty',82.8,0
'C1574217480','1','F','28007','M855959430','28007','es_hyper',57.32,0
'C116386695','2','M','28007','M348934600','28007','es_transportation',68.21,0
'C1559339990','4','M','28007','M348934600','28007','es_transportation',79.72,0
'C1418055040','4','F','28007','M1823072687','28007','es_transportation',7.72,0
'C1345265337','2','M','28007','M348934600','28007','es_transportation',33.4,0
'C507831273','6','M','28007','M348934600','28007','es_transportation',33.61,0
'C1948728559','5','F','28007','M348934600','28007','es_transportation',22.17,0
'C1174217921','3','M','28007','M1198415165','28007','es_wellnessandbeauty',75.92,0
'C913662681','5','M','28007','M348934600','28007','es_transportation',24.75,0
'C1153569753','4','F','28007','M348934600','28007','es_transportation',32.82,0
'C868061193','3','F','28007','M85975013','28007','es_food',71.33,0
'C49864446','5','M','28007','M348934600','28007','es_transportation',27.72,0
'C978637475','2','F','28007','M85975013','28007','es_food',44.52,0
'C1014010834','1','M','28007','M348934600','28007','es_transportation',52.5,0
'C1470676414','2','F','28007','M348934600','28007','es_transportation',41.09,0
'C123623130','2','F','28007','M348934600','28007','es_transportation',54.68,0
'C23740594','3','M','28007','M348934600','28007','es_transportation',12.38,0
'C1816212551','1','F','28007','M348934600','28007','es_transportation',53.08,0
'C1268275182','1','M','28007','M855959430','28007','es_hyper',43.76,0
'C1360481565','5','F','28007','M151143676','28007','es_barsandrestaurants',74.48,0
'C16891369','3','M','28007','M348934600','28007','es_transportation',65.2,0
'C980475207','4','F','28007','M348934600','28007','es_transportation',25.89,0
'C567616900','4','M','28007','M1823072687','28007','es_transportation',13.83,0
'C3977999','3','M','28007','M348934600','28007','es_transportation',2.38,0
'C809674942','2','M','28007','M1823072687','28007','es_transportation',44.9,0
'C1233238493','2','F','28007','M348934600','28007','es_transportation',23.16,0
'C1438489717','3','F','28007','M348934600','28007','es_transportation',23.96,0
'C1628225593','3','M','28007','M348934600','28007','es_transportation',8.97,0
'C409740988','5','M','28007','M348934600','28007','es_transportation',14.02,0
'C1685492470','2','F','28007','M980657600','28007','es_sportsandtoys',383.14,1
'C375144053','6','F','28007','M980657600','28007','es_sportsandtoys',321.7,1
'C886146370','3','F','28007','M348934600','28007','es_transportation',22.47,0
'C708968659','2','M','28007','M1823072687','28007','es_transportation',19.78,0
'C1964602402','4','M','28007','M480139044','28007','es_health',234.92,0
'C1896850232','2','F','28007','M348934600','28007','es_transportation',16.52,0
'C886658445','4','F','28007','M348934600','28007','es_transportation',55.84,0
'C1984017083','2','M','28007','M348934600','28007','es_transportation',34.87,0
'C1928637369','3','F','28007','M1823072687','28007','es_transportation',19.96,0
'C179648560','4','F','28007','M348934600','28007','es_transportation',10.02,0
'C39890933','5','M','28007','M1823072687','28007','es_transportation',46.57,0
'C307655955','2','F','28007','M348934600','28007','es_transportation',8.17,0
'C1545977603','6','M','28007','M480139044','28007','es_health',235.29,0
'C753013685','2','M','28007','M348934600','28007','es_transportation',30.39,0
'C1718279923','5','F','28007','M1823072687','28007','es_transportation',11.56,0
'C717773873','2','M','28007','M480139044','28007','es_health',99.2,0
'C1156672988','5','M','28007','M348934600','28007','es_transportation',22.58,0
'C861930901','3','F','28007','M85975013','28007','es_food',18.48,0
'C722447556','2','F','28007','M348934600','28007','es_transportation',30.37,0
'C333185464','6','M','28007','M348934600','28007','es_transportation',4.17,0
'C59149030','3','F','28007','M348934600','28007','es_transportation',56.57,0
'C347987512','2','F','28007','M348934600','28007','es_transportation',15.61,0
'C1610742916','3','M','28007','M85975013','28007','es_food',38.45,0
'C299068475','5','F','28007','M348934600','28007','es_transportation',2.81,0
'C656031620','2','F','28007','M348934600','28007','es_transportation',33.55,0
'C218446443','2','M','28007','M547558035','28007','es_fashion',15.45,0
'C1791524453','2','F','28007','M348934600','28007','es_transportation',6.48,0
'C411390898','3','M','28007','M1053599405','28007','es_health',101.76,0
'C1931900243','5','F','28007','M348934600','28007','es_transportation',19.04,0
'C1396720108','1','M','28007','M1823072687','28007','es_transportation',21.65,0
'C1826105311','3','F','28007','M1823072687','28007','es_transportation',33.84,0
'C1860775846','4','F','28007','M1823072687','28007','es_transportation',2.21,0
'C489708690','6','F','28007','M348934600','28007','es_transportation',36.14,0
'C544997662','2','F','28007','M1823072687','28007','es_transportation',33.81,0
'C433355159','4','F','28007','M348934600','28007','es_transportation',38.06,0
'C1629693561','4','M','28007','M348934600','28007','es_transportation',7.19,0
'C917831365','5','F','28007','M1823072687','28007','es_transportation',6.47,0
'C2015444413','2','F','28007','M547558035','28007','es_fashion',48.32,0
'C1476101537','3','F','28007','M348934600','28007','es_transportation',36.49,0
'C291671443','2','M','28007','M348934600','28007','es_transportation',31.14,0
'C477542874','2','F','28007','M348934600','28007','es_transportation',45.97,0
'C2104185147','2','F','28007','M348934600','28007','es_transportation',22.48,0
'C1655680166','3','M','28007','M348934600','28007','es_transportation',25.79,0
'C830053540','3','F','28007','M1823072687','28007','es_transportation',45.84,0
'C703281362','2','F','28007','M348934600','28007','es_transportation',19.04,0
'C1605642067','1','M','28007','M348934600','28007','es_transportation',1.67,0
'C117112395','3','F','28007','M85975013','28007','es_food',38.97,0
'C854479209','2','F','28007','M1823072687','28007','es_transportation',3.39,0
'C439977323','1','M','28007','M348934600','28007','es_transportation',22.14,0
'C684153556','2','F','28007','M348934600','28007','es_transportation',17.1,0
'C1582197917','2','F','28007','M348934600','28007','es_transportation',4.54,0
'C1079254393','1','F','28007','M480139044','28007','es_health',908.5,1
'C1175850429','4','M','28007','M480139044','28007','es_health',142.86,1
'C1605127736','2','M','28007','M348934600','28007','es_transportation',46.5,0
'C144783459','3','M','28007','M1198415165','28007','es_wellnessandbeauty',22.64,0
'C1136859577','3','M','28007','M855959430','28007','es_hyper',1.14,0
'C908342050','2','F','28007','M348934600','28007','es_transportation',36.96,0
'C805014659','3','M','28007','M348934600','28007','es_transportation',61.87,0
'C22162402','2','M','28007','M348934600','28007','es_transportation',12.05,0
'C896894357','3','M','28007','M85975013','28007','es_food',102.96,0
'C778323844','2','F','28007','M1823072687','28007','es_transportation',23.48,0
